timestamp,room_id,day_of_week,hour,is_weekend,exam_period,room_capacity,equipment_count,cost_per_hour,actual_occupancy,utilization_ratio,is_anomaly
2026-07-15 06:00:00,ROOM_R102,2,6,0,0,100,3,75.0,0,0.0,0
2026-07-15 07:00:00,ROOM_R102,2,7,0,0,100,3,75.0,0,0.0,0
2026-07-15 08:00:00,ROOM_R102,2,8,0,0,100,3,75.0,57,57.0,0
2026-07-15 09:00:00,ROOM_R102,2,9,0,0,100,3,75.0,67,67.0,0
2026-07-15 10:00:00,ROOM_R102,2,10,0,0,100,3,75.0,72,72.0,0
2026-07-15 11:00:00,ROOM_R102,2,11,0,0,100,3,75.0,62,62.0,0
2026-07-15 12:00:00,ROOM_R102,2,12,0,0,100,3,75.0,87,87.0,0
2026-07-15 13:00:00,ROOM_R102,2,13,0,0,100,3,75.0,42,42.0,0
2026-07-15 14:00:00,ROOM_R102,2,14,0,0,100,3,75.0,22,22.0,0
2026-07-15 15:00:00,ROOM_R102,2,15,0,0,100,3,75.0,66,66.0,0
2026-07-15 16:00:00,ROOM_R102,2,16,0,0,100,3,75.0,75,75.0,0
2026-07-15 17:00:00,ROOM_R102,2,17,0,0,100,3,75.0,61,61.0,0
2026-07-15 18:00:00,ROOM_R102,2,18,0,0,100,3,75.0,59,59.0,0
2026-07-15 19:00:00,ROOM_R102,2,19,0,0,100,3,75.0,33,33.0,0
2026-07-15 20:00:00,ROOM_R102,2,20,0,0,100,3,75.0,12,12.0,0
2026-07-15 21:00:00,ROOM_R102,2,21,0,0,100,3,75.0,32,32.0,0
2026-07-15 22:00:00,ROOM_R102,2,22,0,0,100,3,75.0,0,0.0,0
2026-07-15 23:00:00,ROOM_R102,2,23,0,0,100,3,75.0,0,0.0,0
2026-07-15 00:00:00,ROOM_R103,2,0,0,0,80,1,60.0,0,0.0,0
2026-07-15 01:00:00,ROOM_R103,2,1,0,0,80,1,60.0,0,0.0,0
2026-07-15 02:00:00,ROOM_R103,2,2,0,0,80,1,60.0,0,0.0,0
2026-07-15 03:00:00,ROOM_R103,2,3,0,0,80,1,60.0,0,0.0,0
2026-07-15 04:00:00,ROOM_R103,2,4,0,0,80,1,60.0,0,0.0,0
2026-07-15 05:00:00,ROOM_R103,2,5,0,0,80,1,60.0,0,0.0,0
2026-07-15 06:00:00,ROOM_R103,2,6,0,0,80,1,60.0,0,0.0,0
2026-07-15 07:00:00,ROOM_R103,2,7,0,0,80,1,60.0,0,0.0,0
2026-07-15 08:00:00,ROOM_R103,2,8,0,0,80,1,60.0,65,81.25,0
2026-07-15 09:00:00,ROOM_R103,2,9,0,0,80,1,60.0,54,67.5,0
2026-07-15 10:00:00,ROOM_R103,2,10,0,0,80,1,60.0,55,68.75,0
2026-07-15 11:00:00,ROOM_R103,2,11,0,0,80,1,60.0,63,78.75,0
2026-07-15 12:00:00,ROOM_R103,2,12,0,0,80,1,60.0,73,91.25,0
2026-07-15 13:00:00,ROOM_R103,2,13,0,0,80,1,60.0,34,42.5,0
2026-07-15 14:00:00,ROOM_R103,2,14,0,0,80,1,60.0,19,23.75,0
2026-07-15 15:00:00,ROOM_R103,2,15,0,0,80,1,60.0,49,61.25,0
2026-07-15 16:00:00,ROOM_R103,2,16,0,0,80,1,60.0,65,81.25,0
2026-07-15 17:00:00,ROOM_R103,2,17,0,0,80,1,60.0,71,88.75,0
2026-07-15 18:00:00,ROOM_R103,2,18,0,0,80,1,60.0,59,73.75,0
2026-07-15 19:00:00,ROOM_R103,2,19,0,0,80,1,60.0,27,33.75,0
2026-07-15 20:00:00,ROOM_R103,2,20,0,0,80,1,60.0,13,16.25,0
2026-07-15 21:00:00,ROOM_R103,2,21,0,0,80,1,60.0,27,33.75,0
2026-07-15 22:00:00,ROOM_R103,2,22,0,0,80,1,60.0,0,0.0,0
2026-07-15 23:00:00,ROOM_R103,2,23,0,0,80,1,60.0,0,0.0,0
2026-07-15 00:00:00,ROOM_R104,2,0,0,0,120,4,110.0,0,0.0,0
2026-07-15 01:00:00,ROOM_R104,2,1,0,0,120,4,110.0,0,0.0,0
2026-07-15 02:00:00,ROOM_R104,2,2,0,0,120,4,110.0,0,0.0,0
2026-07-15 03:00:00,ROOM_R104,2,3,0,0,120,4,110.0,0,0.0,0
2026-07-15 04:00:00,ROOM_R104,2,4,0,0,120,4,110.0,0,0.0,0
2026-07-15 05:00:00,ROOM_R104,2,5,0,0,120,4,110.0,0,0.0,0
2026-07-15 06:00:00,ROOM_R104,2,6,0,0,120,4,110.0,0,0.0,0
2026-07-15 07:00:00,ROOM_R104,2,7,0,0,120,4,110.0,0,0.0,0
2026-07-15 08:00:00,ROOM_R104,2,8,0,0,120,4,110.0,97,80.83,0
2026-07-15 09:00:00,ROOM_R104,2,9,0,0,120,4,110.0,81,67.5,0
2026-07-15 10:00:00,ROOM_R104,2,10,0,0,120,4,110.0,107,89.17,0
2026-07-15 11:00:00,ROOM_R104,2,11,0,0,120,4,110.0,66,55.0,0
2026-07-15 12:00:00,ROOM_R104,2,12,0,0,120,4,110.0,80,66.67,0
2026-07-15 13:00:00,ROOM_R104,2,13,0,0,120,4,110.0,38,31.67,0
2026-07-15 14:00:00,ROOM_R104,2,14,0,0,120,4,110.0,44,36.67,0
2026-07-15 15:00:00,ROOM_R104,2,15,0,0,120,4,110.0,78,65.0,0
2026-07-15 16:00:00,ROOM_R104,2,16,0,0,120,4,110.0,0,0.0,1
2026-07-15 17:00:00,ROOM_R104,2,17,0,0,120,4,110.0,80,66.67,0
2026-07-15 18:00:00,ROOM_R104,2,18,0,0,120,4,110.0,66,55.0,0
2026-07-15 19:00:00,ROOM_R104,2,19,0,0,120,4,110.0,19,15.83,0
2026-07-15 20:00:00,ROOM_R104,2,20,0,0,120,4,110.0,20,16.67,0
2026-07-15 21:00:00,ROOM_R104,2,21,0,0,120,4,110.0,25,20.83,0
2026-07-15 22:00:00,ROOM_R104,2,22,0,0,120,4,110.0,0,0.0,0
2026-07-15 23:00:00,ROOM_R104,2,23,0,0,120,4,110.0,0,0.0,0
2026-07-15 00:00:00,ROOM_R201,2,0,0,0,70,1,55.0,0,0.0,0
2026-07-15 01:00:00,ROOM_R201,2,1,0,0,70,1,55.0,0,0.0,0
2026-07-15 02:00:00,ROOM_R201,2,2,0,0,70,1,55.0,0,0.0,0
2026-07-15 03:00:00,ROOM_R201,2,3,0,0,70,1,55.0,0,0.0,0
2026-07-15 04:00:00,ROOM_R201,2,4,0,0,70,1,55.0,0,0.0,0
2026-07-15 05:00:00,ROOM_R201,2,5,0,0,70,1,55.0,0,0.0,0
2026-07-15 06:00:00,ROOM_R201,2,6,0,0,70,1,55.0,0,0.0,0
2026-07-15 07:00:00,ROOM_R201,2,7,0,0,70,1,55.0,0,0.0,0
2026-07-15 08:00:00,ROOM_R201,2,8,0,0,70,1,55.0,54,77.14,0
2026-07-15 09:00:00,ROOM_R201,2,9,0,0,70,1,55.0,40,57.14,0
2026-07-15 10:00:00,ROOM_R201,2,10,0,0,70,1,55.0,58,82.86,0
2026-07-15 11:00:00,ROOM_R201,2,11,0,0,70,1,55.0,48,68.57,0
2026-07-15 12:00:00,ROOM_R201,2,12,0,0,70,1,55.0,40,57.14,0
2026-07-15 13:00:00,ROOM_R201,2,13,0,0,70,1,55.0,30,42.86,0
2026-07-15 14:00:00,ROOM_R201,2,14,0,0,70,1,55.0,25,35.71,0
2026-07-15 15:00:00,ROOM_R201,2,15,0,0,70,1,55.0,53,75.71,0
2026-07-15 16:00:00,ROOM_R201,2,16,0,0,70,1,55.0,36,51.43,0
2026-07-15 17:00:00,ROOM_R201,2,17,0,0,70,1,55.0,60,85.71,0
2026-07-15 18:00:00,ROOM_R201,2,18,0,0,70,1,55.0,40,57.14,0
2026-07-15 19:00:00,ROOM_R201,2,19,0,0,70,1,55.0,8,11.43,0
2026-07-15 20:00:00,ROOM_R201,2,20,0,0,70,1,55.0,18,25.71,0
2026-07-15 21:00:00,ROOM_R201,2,21,0,0,70,1,55.0,19,27.14,0
2026-07-15 22:00:00,ROOM_R201,2,22,0,0,70,1,55.0,0,0.0,0
2026-07-15 23:00:00,ROOM_R201,2,23,0,0,70,1,55.0,0,0.0,0
2026-07-15 00:00:00,ROOM_R202,2,0,0,0,90,2,70.0,0,0.0,0
2026-07-15 01:00:00,ROOM_R202,2,1,0,0,90,2,70.0,0,0.0,0
2026-07-15 02:00:00,ROOM_R202,2,2,0,0,90,2,70.0,0,0.0,0
2026-07-15 03:00:00,ROOM_R202,2,3,0,0,90,2,70.0,0,0.0,0
2026-07-15 04:00:00,ROOM_R202,2,4,0,0,90,2,70.0,0,0.0,0
2026-07-15 05:00:00,ROOM_R202,2,5,0,0,90,2,70.0,0,0.0,0
2026-07-15 06:00:00,ROOM_R202,2,6,0,0,90,2,70.0,0,0.0,0
2026-07-15 07:00:00,ROOM_R202,2,7,0,0,90,2,70.0,0,0.0,0
2026-07-15 08:00:00,ROOM_R202,2,8,0,0,90,2,70.0,65,72.22,0
2026-07-15 09:00:00,ROOM_R202,2,9,0,0,90,2,70.0,52,57.78,0
2026-07-15 10:00:00,ROOM_R202,2,10,0,0,90,2,70.0,58,64.44,0
2026-07-15 11:00:00,ROOM_R202,2,11,0,0,90,2,70.0,70,77.78,0
2026-07-15 12:00:00,ROOM_R202,2,12,0,0,90,2,70.0,53,58.89,0
2026-07-15 13:00:00,ROOM_R202,2,13,0,0,90,2,70.0,22,24.44,0
2026-07-15 14:00:00,ROOM_R202,2,14,0,0,90,2,70.0,35,38.89,0
2026-07-15 15:00:00,ROOM_R202,2,15,0,0,90,2,70.0,59,65.56,0
2026-07-15 16:00:00,ROOM_R202,2,16,0,0,90,2,70.0,55,61.11,0
2026-07-15 17:00:00,ROOM_R202,2,17,0,0,90,2,70.0,68,75.56,0
2026-07-15 18:00:00,ROOM_R202,2,18,0,0,90,2,70.0,54,60.0,0
2026-07-15 19:00:00,ROOM_R202,2,19,0,0,90,2,70.0,123,136.67,1
2026-07-15 20:00:00,ROOM_R202,2,20,0,0,90,2,70.0,24,26.67,0
2026-07-15 21:00:00,ROOM_R202,2,21,0,0,90,2,70.0,12,13.33,0
2026-07-15 22:00:00,ROOM_R202,2,22,0,0,90,2,70.0,0,0.0,0
2026-07-15 23:00:00,ROOM_R202,2,23,0,0,90,2,70.0,0,0.0,0
2026-07-15 00:00:00,ROOM_R203,2,0,0,0,60,1,50.0,0,0.0,0
2026-07-15 01:00:00,ROOM_R203,2,1,0,0,60,1,50.0,0,0.0,0
2026-07-15 02:00:00,ROOM_R203,2,2,0,0,60,1,50.0,0,0.0,0
2026-07-15 03:00:00,ROOM_R203,2,3,0,0,60,1,50.0,0,0.0,0
2026-07-15 04:00:00,ROOM_R203,2,4,0,0,60,1,50.0,0,0.0,0
2026-07-15 05:00:00,ROOM_R203,2,5,0,0,60,1,50.0,0,0.0,0
2026-07-15 06:00:00,ROOM_R203,2,6,0,0,60,1,50.0,0,0.0,0
2026-07-15 07:00:00,ROOM_R203,2,7,0,0,60,1,50.0,0,0.0,0
2026-07-15 08:00:00,ROOM_R203,2,8,0,0,60,1,50.0,40,66.67,0
2026-07-15 09:00:00,ROOM_R203,2,9,0,0,60,1,50.0,54,90.0,0
2026-07-15 10:00:00,ROOM_R203,2,10,0,0,60,1,50.0,47,78.33,0
2026-07-15 11:00:00,ROOM_R203,2,11,0,0,60,1,50.0,46,76.67,0
2026-07-15 12:00:00,ROOM_R203,2,12,0,0,60,1,50.0,40,66.67,0
2026-07-15 13:00:00,ROOM_R203,2,13,0,0,60,1,50.0,24,40.0,0
2026-07-15 14:00:00,ROOM_R203,2,14,0,0,60,1,50.0,16,26.67,0
2026-07-15 15:00:00,ROOM_R203,2,15,0,0,60,1,50.0,43,71.67,0
2026-07-15 16:00:00,ROOM_R203,2,16,0,0,60,1,50.0,35,58.33,0
2026-07-15 17:00:00,ROOM_R203,2,17,0,0,60,1,50.0,46,76.67,0
2026-07-15 18:00:00,ROOM_R203,2,18,0,0,60,1,50.0,51,85.0,0
2026-07-15 19:00:00,ROOM_R203,2,19,0,0,60,1,50.0,17,28.33,0
2026-07-15 20:00:00,ROOM_R203,2,20,0,0,60,1,50.0,12,20.0,0
2026-07-15 21:00:00,ROOM_R203,2,21,0,0,60,1,50.0,12,20.0,0
2026-07-15 22:00:00,ROOM_R203,2,22,0,0,60,1,50.0,0,0.0,0
2026-07-15 23:00:00,ROOM_R203,2,23,0,0,60,1,50.0,0,0.0,0
2026-07-15 00:00:00,ROOM_AUD1,2,0,0,0,300,5,250.0,0,0.0,0
2026-07-15 01:00:00,ROOM_AUD1,2,1,0,0,300,5,250.0,0,0.0,0
2026-07-15 02:00:00,ROOM_AUD1,2,2,0,0,300,5,250.0,0,0.0,0
2026-07-15 03:00:00,ROOM_AUD1,2,3,0,0,300,5,250.0,0,0.0,0
2026-07-15 04:00:00,ROOM_AUD1,2,4,0,0,300,5,250.0,0,0.0,0
2026-07-15 05:00:00,ROOM_AUD1,2,5,0,0,300,5,250.0,0,0.0,0
2026-07-15 06:00:00,ROOM_AUD1,2,6,0,0,300,5,250.0,0,0.0,0
2026-07-15 07:00:00,ROOM_AUD1,2,7,0,0,300,5,250.0,0,0.0,0
2026-07-15 08:00:00,ROOM_AUD1,2,8,0,0,300,5,250.0,263,87.67,0
2026-07-15 09:00:00,ROOM_AUD1,2,9,0,0,300,5,250.0,183,61.0,0
2026-07-15 10:00:00,ROOM_AUD1,2,10,0,0,300,5,250.0,191,63.67,0
2026-07-15 11:00:00,ROOM_AUD1,2,11,0,0,300,5,250.0,221,73.67,0
2026-07-15 12:00:00,ROOM_AUD1,2,12,0,0,300,5,250.0,188,62.67,0
2026-07-15 13:00:00,ROOM_AUD1,2,13,0,0,300,5,250.0,71,23.67,0
2026-07-15 14:00:00,ROOM_AUD1,2,14,0,0,300,5,250.0,124,41.33,0
2026-07-15 15:00:00,ROOM_AUD1,2,15,0,0,300,5,250.0,172,57.33,0
2026-07-15 16:00:00,ROOM_AUD1,2,16,0,0,300,5,250.0,209,69.67,0
2026-07-15 17:00:00,ROOM_AUD1,2,17,0,0,300,5,250.0,252,84.0,0
2026-07-15 18:00:00,ROOM_AUD1,2,18,0,0,300,5,250.0,229,76.33,0
2026-07-15 19:00:00,ROOM_AUD1,2,19,0,0,300,5,250.0,37,12.33,0
2026-07-15 20:00:00,ROOM_AUD1,2,20,0,0,300,5,250.0,82,27.33,0
2026-07-15 21:00:00,ROOM_AUD1,2,21,0,0,300,5,250.0,40,13.33,0
2026-07-15 22:00:00,ROOM_AUD1,2,22,0,0,300,5,250.0,0,0.0,0
2026-07-15 23:00:00,ROOM_AUD1,2,23,0,0,300,5,250.0,0,0.0,0
2026-07-15 00:00:00,ROOM_B101,2,0,0,0,150,3,120.0,0,0.0,0
2026-07-15 01:00:00,ROOM_B101,2,1,0,0,150,3,120.0,0,0.0,0
2026-07-15 02:00:00,ROOM_B101,2,2,0,0,150,3,120.0,0,0.0,0
2026-07-15 03:00:00,ROOM_B101,2,3,0,0,150,3,120.0,0,0.0,0
2026-07-15 04:00:00,ROOM_B101,2,4,0,0,150,3,120.0,0,0.0,0
2026-07-15 05:00:00,ROOM_B101,2,5,0,0,150,3,120.0,0,0.0,0
2026-07-15 06:00:00,ROOM_B101,2,6,0,0,150,3,120.0,0,0.0,0
2026-07-15 07:00:00,ROOM_B101,2,7,0,0,150,3,120.0,0,0.0,0
2026-07-15 08:00:00,ROOM_B101,2,8,0,0,150,3,120.0,114,76.0,0
2026-07-15 09:00:00,ROOM_B101,2,9,0,0,150,3,120.0,104,69.33,0
2026-07-15 10:00:00,ROOM_B101,2,10,0,0,150,3,120.0,90,60.0,0
2026-07-15 11:00:00,ROOM_B101,2,11,0,0,150,3,120.0,110,73.33,0
2026-07-15 12:00:00,ROOM_B101,2,12,0,0,150,3,120.0,104,69.33,0
2026-07-15 13:00:00,ROOM_B101,2,13,0,0,150,3,120.0,65,43.33,0
2026-07-15 14:00:00,ROOM_B101,2,14,0,0,150,3,120.0,64,42.67,0
2026-07-15 15:00:00,ROOM_B101,2,15,0,0,150,3,120.0,113,75.33,0
2026-07-15 16:00:00,ROOM_B101,2,16,0,0,150,3,120.0,103,68.67,0
2026-07-15 17:00:00,ROOM_B101,2,17,0,0,150,3,120.0,95,63.33,0
2026-07-15 18:00:00,ROOM_B101,2,18,0,0,150,3,120.0,116,77.33,0
2026-07-15 19:00:00,ROOM_B101,2,19,0,0,150,3,120.0,51,34.0,0
2026-07-15 20:00:00,ROOM_B101,2,20,0,0,150,3,120.0,36,24.0,0
2026-07-15 21:00:00,ROOM_B101,2,21,0,0,150,3,120.0,41,27.33,0
2026-07-15 22:00:00,ROOM_B101,2,22,0,0,150,3,120.0,0,0.0,0
2026-07-15 23:00:00,ROOM_B101,2,23,0,0,150,3,120.0,0,0.0,0
2026-07-15 00:00:00,ROOM_B102,2,0,0,0,50,1,45.0,0,0.0,0
2026-07-15 01:00:00,ROOM_B102,2,1,0,0,50,1,45.0,0,0.0,0
2026-07-15 02:00:00,ROOM_B102,2,2,0,0,50,1,45.0,0,0.0,0
2026-07-15 03:00:00,ROOM_B102,2,3,0,0,50,1,45.0,0,0.0,0
2026-07-15 04:00:00,ROOM_B102,2,4,0,0,50,1,45.0,0,0.0,0
2026-07-15 05:00:00,ROOM_B102,2,5,0,0,50,1,45.0,0,0.0,0
2026-07-15 06:00:00,ROOM_B102,2,6,0,0,50,1,45.0,0,0.0,0
2026-07-15 07:00:00,ROOM_B102,2,7,0,0,50,1,45.0,0,0.0,0
2026-07-15 08:00:00,ROOM_B102,2,8,0,0,50,1,45.0,36,72.0,0
2026-07-15 09:00:00,ROOM_B102,2,9,0,0,50,1,45.0,46,92.0,0
2026-07-15 10:00:00,ROOM_B102,2,10,0,0,50,1,45.0,28,56.0,0
2026-07-15 11:00:00,ROOM_B102,2,11,0,0,50,1,45.0,31,62.0,0
2026-07-15 12:00:00,ROOM_B102,2,12,0,0,50,1,45.0,41,82.0,0
2026-07-15 13:00:00,ROOM_B102,2,13,0,0,50,1,45.0,19,38.0,0
2026-07-15 14:00:00,ROOM_B102,2,14,0,0,50,1,45.0,61,122.0,1
2026-07-15 15:00:00,ROOM_B102,2,15,0,0,50,1,45.0,37,74.0,0
2026-07-15 16:00:00,ROOM_B102,2,16,0,0,50,1,45.0,40,80.0,0
2026-07-15 17:00:00,ROOM_B102,2,17,0,0,50,1,45.0,34,68.0,0
2026-07-15 18:00:00,ROOM_B102,2,18,0,0,50,1,45.0,42,84.0,0
2026-07-15 19:00:00,ROOM_B102,2,19,0,0,50,1,45.0,15,30.0,0
2026-07-15 20:00:00,ROOM_B102,2,20,0,0,50,1,45.0,16,32.0,0
2026-07-15 21:00:00,ROOM_B102,2,21,0,0,50,1,45.0,8,16.0,0
2026-07-15 22:00:00,ROOM_B102,2,22,0,0,50,1,45.0,0,0.0,0
2026-07-15 23:00:00,ROOM_B102,2,23,0,0,50,1,45.0,0,0.0,0
2026-07-15 00:00:00,ROOM_B201,2,0,0,0,75,2,65.0,0,0.0,0
2026-07-15 01:00:00,ROOM_B201,2,1,0,0,75,2,65.0,0,0.0,0
2026-07-15 02:00:00,ROOM_B201,2,2,0,0,75,2,65.0,0,0.0,0
2026-07-15 03:00:00,ROOM_B201,2,3,0,0,75,2,65.0,0,0.0,0
2026-07-15 04:00:00,ROOM_B201,2,4,0,0,75,2,65.0,0,0.0,0
2026-07-15 05:00:00,ROOM_B201,2,5,0,0,75,2,65.0,0,0.0,0
2026-07-15 06:00:00,ROOM_B201,2,6,0,0,75,2,65.0,0,0.0,0
2026-07-15 07:00:00,ROOM_B201,2,7,0,0,75,2,65.0,0,0.0,0
2026-07-15 08:00:00,ROOM_B201,2,8,0,0,75,2,65.0,42,56.0,0
2026-07-15 09:00:00,ROOM_B201,2,9,0,0,75,2,65.0,53,70.67,0
2026-07-15 10:00:00,ROOM_B201,2,10,0,0,75,2,65.0,0,0.0,1
2026-07-15 11:00:00,ROOM_B201,2,11,0,0,75,2,65.0,54,72.0,0
2026-07-15 12:00:00,ROOM_B201,2,12,0,0,75,2,65.0,45,60.0,0
2026-07-15 13:00:00,ROOM_B201,2,13,0,0,75,2,65.0,20,26.67,0
2026-07-15 14:00:00,ROOM_B201,2,14,0,0,75,2,65.0,23,30.67,0
2026-07-15 15:00:00,ROOM_B201,2,15,0,0,75,2,65.0,55,73.33,0
2026-07-15 16:00:00,ROOM_B201,2,16,0,0,75,2,65.0,55,73.33,0
2026-07-15 17:00:00,ROOM_B201,2,17,0,0,75,2,65.0,38,50.67,0
2026-07-15 18:00:00,ROOM_B201,2,18,0,0,75,2,65.0,47,62.67,0
2026-07-15 19:00:00,ROOM_B201,2,19,0,0,75,2,65.0,10,13.33,0
2026-07-15 20:00:00,ROOM_B201,2,20,0,0,75,2,65.0,14,18.67,0
2026-07-15 21:00:00,ROOM_B201,2,21,0,0,75,2,65.0,15,20.0,0
2026-07-15 22:00:00,ROOM_B201,2,22,0,0,75,2,65.0,0,0.0,0
2026-07-15 23:00:00,ROOM_B201,2,23,0,0,75,2,65.0,0,0.0,0
2026-07-15 00:00:00,ROOM_B202,2,0,0,0,85,1,65.0,0,0.0,0
2026-07-15 01:00:00,ROOM_B202,2,1,0,0,85,1,65.0,0,0.0,0
2026-07-15 02:00:00,ROOM_B202,2,2,0,0,85,1,65.0,0,0.0,0
2026-07-15 03:00:00,ROOM_B202,2,3,0,0,85,1,65.0,0,0.0,0
2026-07-15 04:00:00,ROOM_B202,2,4,0,0,85,1,65.0,0,0.0,0
2026-07-15 05:00:00,ROOM_B202,2,5,0,0,85,1,65.0,0,0.0,0
2026-07-15 06:00:00,ROOM_B202,2,6,0,0,85,1,65.0,0,0.0,0
2026-07-15 07:00:00,ROOM_B202,2,7,0,0,85,1,65.0,0,0.0,0
2026-07-15 08:00:00,ROOM_B202,2,8,0,0,85,1,65.0,63,74.12,0
2026-07-15 09:00:00,ROOM_B202,2,9,0,0,85,1,65.0,51,60.0,0
2026-07-15 10:00:00,ROOM_B202,2,10,0,0,85,1,65.0,52,61.18,0
2026-07-15 11:00:00,ROOM_B202,2,11,0,0,85,1,65.0,49,57.65,0
2026-07-15 12:00:00,ROOM_B202,2,12,0,0,85,1,65.0,58,68.24,0
2026-07-15 13:00:00,ROOM_B202,2,13,0,0,85,1,65.0,24,28.24,0
2026-07-15 14:00:00,ROOM_B202,2,14,0,0,85,1,65.0,25,29.41,0
2026-07-15 15:00:00,ROOM_B202,2,15,0,0,85,1,65.0,56,65.88,0
2026-07-15 16:00:00,ROOM_B202,2,16,0,0,85,1,65.0,66,77.65,0
2026-07-15 17:00:00,ROOM_B202,2,17,0,0,85,1,65.0,45,52.94,0
2026-07-15 18:00:00,ROOM_B202,2,18,0,0,85,1,65.0,47,55.29,0
2026-07-15 19:00:00,ROOM_B202,2,19,0,0,85,1,65.0,26,30.59,0
2026-07-15 20:00:00,ROOM_B202,2,20,0,0,85,1,65.0,9,10.59,0
2026-07-15 21:00:00,ROOM_B202,2,21,0,0,85,1,65.0,9,10.59,0
2026-07-15 22:00:00,ROOM_B202,2,22,0,0,85,1,65.0,0,0.0,0
2026-07-15 23:00:00,ROOM_B202,2,23,0,0,85,1,65.0,0,0.0,0
2026-07-16 00:00:00,ROOM_R101,3,0,0,0,60,1,50.0,0,0.0,0
2026-07-16 01:00:00,ROOM_R101,3,1,0,0,60,1,50.0,0,0.0,0
2026-07-16 02:00:00,ROOM_R101,3,2,0,0,60,1,50.0,0,0.0,0
2026-07-16 03:00:00,ROOM_R101,3,3,0,0,60,1,50.0,0,0.0,0
2026-07-16 04:00:00,ROOM_R101,3,4,0,0,60,1,50.0,0,0.0,0
2026-07-16 05:00:00,ROOM_R101,3,5,0,0,60,1,50.0,0,0.0,0
2026-07-16 06:00:00,ROOM_R101,3,6,0,0,60,1,50.0,0,0.0,0
2026-07-16 07:00:00,ROOM_R101,3,7,0,0,60,1,50.0,0,0.0,0
2026-07-16 08:00:00,ROOM_R101,3,8,0,0,60,1,50.0,42,70.0,0
2026-07-16 09:00:00,ROOM_R101,3,9,0,0,60,1,50.0,39,65.0,0
2026-07-16 10:00:00,ROOM_R101,3,10,0,0,60,1,50.0,50,83.33,0
2026-07-16 11:00:00,ROOM_R101,3,11,0,0,60,1,50.0,34,56.67,0
2026-07-16 12:00:00,ROOM_R101,3,12,0,0,60,1,50.0,33,55.0,0
2026-07-16 13:00:00,ROOM_R101,3,13,0,0,60,1,50.0,19,31.67,0
2026-07-16 14:00:00,ROOM_R101,3,14,0,0,60,1,50.0,13,21.67,0
2026-07-16 15:00:00,ROOM_R101,3,15,0,0,60,1,50.0,42,70.0,0
2026-07-16 16:00:00,ROOM_R101,3,16,0,0,60,1,50.0,39,65.0,0
2026-07-16 17:00:00,ROOM_R101,3,17,0,0,60,1,50.0,30,50.0,0
2026-07-16 18:00:00,ROOM_R101,3,18,0,0,60,1,50.0,44,73.33,0
2026-07-16 19:00:00,ROOM_R101,3,19,0,0,60,1,50.0,11,18.33,0
2026-07-16 20:00:00,ROOM_R101,3,20,0,0,60,1,50.0,18,30.0,0
2026-07-16 21:00:00,ROOM_R101,3,21,0,0,60,1,50.0,9,15.0,0
2026-07-16 22:00:00,ROOM_R101,3,22,0,0,60,1,50.0,0,0.0,0
2026-07-16 23:00:00,ROOM_R101,3,23,0,0,60,1,50.0,0,0.0,0
2026-07-16 00:00:00,ROOM_R102,3,0,0,0,100,3,75.0,0,0.0,0
2026-07-16 01:00:00,ROOM_R102,3,1,0,0,100,3,75.0,0,0.0,0
2026-07-16 02:00:00,ROOM_R102,3,2,0,0,100,3,75.0,0,0.0,0
2026-07-16 03:00:00,ROOM_R102,3,3,0,0,100,3,75.0,0,0.0,0
2026-07-16 04:00:00,ROOM_R102,3,4,0,0,100,3,75.0,0,0.0,0
2026-07-16 05:00:00,ROOM_R102,3,5,0,0,100,3,75.0,0,0.0,0
2026-07-16 06:00:00,ROOM_R102,3,6,0,0,100,3,75.0,0,0.0,0
2026-07-16 07:00:00,ROOM_R102,3,7,0,0,100,3,75.0,0,0.0,0
2026-07-16 08:00:00,ROOM_R102,3,8,0,0,100,3,75.0,70,70.0,0
2026-07-16 09:00:00,ROOM_R102,3,9,0,0,100,3,75.0,92,92.0,0
2026-07-16 10:00:00,ROOM_R102,3,10,0,0,100,3,75.0,85,85.0,0
2026-07-16 11:00:00,ROOM_R102,3,11,0,0,100,3,75.0,66,66.0,0
2026-07-16 12:00:00,ROOM_R102,3,12,0,0,100,3,75.0,63,63.0,0
2026-07-16 13:00:00,ROOM_R102,3,13,0,0,100,3,75.0,27,27.0,0
2026-07-16 14:00:00,ROOM_R102,3,14,0,0,100,3,75.0,36,36.0,0
2026-07-16 15:00:00,ROOM_R102,3,15,0,0,100,3,75.0,85,85.0,0
2026-07-16 16:00:00,ROOM_R102,3,16,0,0,100,3,75.0,58,58.0,0
2026-07-16 17:00:00,ROOM_R102,3,17,0,0,100,3,75.0,50,50.0,0
2026-07-16 18:00:00,ROOM_R102,3,18,0,0,100,3,75.0,84,84.0,0
2026-07-16 19:00:00,ROOM_R102,3,19,0,0,100,3,75.0,33,33.0,0
2026-07-16 20:00:00,ROOM_R102,3,20,0,0,100,3,75.0,18,18.0,0
2026-07-16 21:00:00,ROOM_R102,3,21,0,0,100,3,75.0,25,25.0,0
2026-07-16 22:00:00,ROOM_R102,3,22,0,0,100,3,75.0,0,0.0,0
2026-07-16 23:00:00,ROOM_R102,3,23,0,0,100,3,75.0,0,0.0,0
2026-07-16 00:00:00,ROOM_R103,3,0,0,0,80,1,60.0,0,0.0,0
2026-07-16 01:00:00,ROOM_R103,3,1,0,0,80,1,60.0,0,0.0,0
